Name,Type,Asset,ID,Lots,Open,Close,Entry,Exit,Profit,Roll,ExitType
BITCOIN,Long,BTCUSD,1919201,1,2018-03-02 00:00,2018-03-06 15:00,10937.83,10972.88,+35.05,0.00,Reverse
BITCOIN,Long,BTCUSD,1919501,1,2018-03-02 03:00,2018-03-06 15:00,11053.74,10972.88,-80.86,0.00,Reverse
BITCOIN,Long,BTCUSD,1919701,1,2018-03-02 05:00,2018-03-06 15:00,10984.90,10972.88,-12.02,0.00,Reverse
BITCOIN,Long,BTCUSD,1920001,1,2018-03-02 08:00,2018-03-06 15:00,11085.99,10972.88,-113,0.00,Reverse
BITCOIN,Long,BTCUSD,1920201,1,2018-03-02 10:00,2018-03-06 15:00,10908.16,10972.88,+64.72,0.00,Reverse
BITCOIN,Long,BTCUSD,1921401,1,2018-03-05 01:00,2018-03-06 15:00,11458.74,10972.88,-486,0.00,Reverse
BITCOIN,Long,BTCUSD,1921501,1,2018-03-05 02:00,2018-03-06 15:00,11463.73,10972.88,-491,0.00,Reverse
BITCOIN,Long,BTCUSD,1921801,1,2018-03-05 05:00,2018-03-06 15:00,11511.69,10972.88,-539,0.00,Reverse
BITCOIN,Long,BTCUSD,1922101,1,2018-03-05 08:00,2018-03-06 15:00,11502.34,10972.88,-529,0.00,Reverse
BITCOIN,Long,BTCUSD,1922201,1,2018-03-05 09:00,2018-03-06 15:00,11445.33,10972.88,-472,0.00,Reverse
BITCOIN,Long,BTCUSD,1922301,1,2018-03-05 10:00,2018-03-06 15:00,11438.44,10972.88,-466,0.00,Reverse
BITCOIN,Long,BTCUSD,1922701,1,2018-03-05 14:00,2018-03-06 15:00,11509.07,10972.88,-536,0.00,Reverse
BITCOIN,Long,BTCUSD,1922801,1,2018-03-05 15:00,2018-03-06 15:00,11491.40,10972.88,-519,0.00,Reverse
BITCOIN,Long,BTCUSD,1923101,1,2018-03-05 18:00,2018-03-06 15:00,11506.02,10972.88,-533,0.00,Reverse
BITCOIN,Long,BTCUSD,1923301,1,2018-03-05 20:00,2018-03-06 15:00,11630.59,10972.88,-658,0.00,Reverse
BITCOIN,Long,BTCUSD,1923401,1,2018-03-05 21:00,2018-03-06 15:00,11589.49,10972.88,-617,0.00,Reverse
BITCOIN,Long,BTCUSD,1923501,1,2018-03-05 22:00,2018-03-06 15:00,11579.95,10972.88,-607,0.00,Reverse
BITCOIN,Long,BTCUSD,1923601,1,2018-03-05 23:00,2018-03-06 15:00,11545.01,10972.88,-572,0.00,Reverse
BITCOIN,Long,BTCUSD,1923701,1,2018-03-06 00:00,2018-03-06 15:00,11342.71,10972.88,-370,0.00,Reverse
BITCOIN,Short,BTCUSD,1925201,1,2018-03-06 15:00,2018-03-12 06:00,10972.88,9561.63,+1411,0.00,Reverse
BITCOIN,Short,BTCUSD,1925701,1,2018-03-06 20:00,2018-03-12 06:00,10685.99,9561.63,+1124,0.00,Reverse
BITCOIN,Short,BTCUSD,1925901,1,2018-03-06 22:00,2018-03-12 06:00,10770.32,9561.63,+1209,0.00,Reverse
BITCOIN,Short,BTCUSD,1926001,1,2018-03-06 23:00,2018-03-12 06:00,10761.43,9561.63,+1200,0.00,Reverse
BITCOIN,Short,BTCUSD,1926201,1,2018-03-07 01:00,2018-03-12 06:00,10853.39,9561.63,+1292,0.00,Reverse
BITCOIN,Short,BTCUSD,1926601,1,2018-03-07 05:00,2018-03-12 06:00,10761.69,9561.63,+1200,0.00,Reverse
BITCOIN,Short,BTCUSD,1926901,1,2018-03-07 08:00,2018-03-12 06:00,10537.57,9561.63,+976,0.00,Reverse
BITCOIN,Short,BTCUSD,1927201,1,2018-03-07 11:00,2018-03-12 06:00,10510.35,9561.63,+949,0.00,Reverse
BITCOIN,Short,BTCUSD,1927301,1,2018-03-07 12:00,2018-03-12 06:00,10640.49,9561.63,+1079,0.00,Reverse
BITCOIN,Short,BTCUSD,1927601,1,2018-03-07 15:00,2018-03-12 06:00,10664.54,9561.63,+1103,0.00,Reverse
BITCOIN,Short,BTCUSD,1927701,1,2018-03-07 16:00,2018-03-12 06:00,10595.73,9561.63,+1034,0.00,Reverse
BITCOIN,Short,BTCUSD,1928101,1,2018-03-07 20:00,2018-03-12 06:00,9816.06,9561.63,+254,0.00,Reverse
BITCOIN,Short,BTCUSD,1928301,1,2018-03-07 22:00,2018-03-12 06:00,9953.21,9561.63,+392,0.00,Reverse
BITCOIN,Short,BTCUSD,1928601,1,2018-03-08 01:00,2018-03-12 06:00,9947.12,9561.63,+385,0.00,Reverse
BITCOIN,Short,BTCUSD,1929001,1,2018-03-08 05:00,2018-03-12 06:00,9794.18,9561.63,+233,0.00,Reverse
BITCOIN,Short,BTCUSD,1929101,1,2018-03-08 06:00,2018-03-12 06:00,9796.85,9561.63,+235,0.00,Reverse
BITCOIN,Short,BTCUSD,1929301,1,2018-03-08 08:00,2018-03-12 06:00,9945.30,9561.63,+384,0.00,Reverse
BITCOIN,Short,BTCUSD,1929901,1,2018-03-08 14:00,2018-03-12 06:00,9891.44,9561.63,+330,0.00,Reverse
BITCOIN,Short,BTCUSD,1930101,1,2018-03-08 16:00,2018-03-12 06:00,9887.01,9561.63,+325,0.00,Reverse
BITCOIN,Short,BTCUSD,1930401,1,2018-03-08 19:00,2018-03-12 06:00,9343.22,9561.63,-218,0.00,Reverse
BITCOIN,Short,BTCUSD,1930501,1,2018-03-08 20:00,2018-03-12 06:00,9393.73,9561.63,-168,0.00,Reverse
BITCOIN,Short,BTCUSD,1930601,1,2018-03-08 21:00,2018-03-12 06:00,9389.25,9561.63,-172,0.00,Reverse
BITCOIN,Short,BTCUSD,1930901,1,2018-03-09 00:00,2018-03-12 06:00,9331.90,9561.63,-230,0.00,Reverse
BITCOIN,Short,BTCUSD,1931001,1,2018-03-09 01:00,2018-03-12 06:00,9305.24,9561.63,-256,0.00,Reverse
BITCOIN,Short,BTCUSD,1931601,1,2018-03-09 07:00,2018-03-12 06:00,8841.00,9561.63,-721,0.00,Reverse
BITCOIN,Short,BTCUSD,1932001,1,2018-03-09 11:00,2018-03-12 06:00,8794.34,9561.63,-767,0.00,Reverse
BITCOIN,Short,BTCUSD,1932101,1,2018-03-09 12:00,2018-03-12 06:00,8974.56,9561.63,-587,0.00,Reverse
BITCOIN,Short,BTCUSD,1932201,1,2018-03-09 13:00,2018-03-12 06:00,8991.15,9561.63,-570,0.00,Reverse
BITCOIN,Short,BTCUSD,1932701,1,2018-03-09 18:00,2018-03-12 06:00,8796.45,9561.63,-765,0.00,Reverse
BITCOIN,Short,BTCUSD,1932801,1,2018-03-09 19:00,2018-03-12 06:00,8957.35,9561.63,-604,0.00,Reverse
BITCOIN,Short,BTCUSD,1932901,1,2018-03-11 23:00,2018-03-12 06:00,9526.18,9561.63,-35.45,0.00,Reverse
BITCOIN,Long,BTCUSD,1933601,1,2018-03-12 06:00,2018-03-12 21:00,9561.63,9022.04,-540,0.00,Reverse
BITCOIN,Long,BTCUSD,1933801,1,2018-03-12 08:00,2018-03-12 21:00,9588.43,9022.04,-566,0.00,Reverse
BITCOIN,Long,BTCUSD,1933901,1,2018-03-12 09:00,2018-03-12 21:00,9566.89,9022.04,-545,0.00,Reverse
BITCOIN,Long,BTCUSD,1934101,1,2018-03-12 11:00,2018-03-12 21:00,9820.36,9022.04,-798,0.00,Reverse
BITCOIN,Long,BTCUSD,1934201,1,2018-03-12 12:00,2018-03-12 21:00,9812.03,9022.04,-790,0.00,Reverse
BITCOIN,Long,BTCUSD,1934301,1,2018-03-12 13:00,2018-03-12 21:00,9770.86,9022.04,-749,0.00,Reverse
BITCOIN,Long,BTCUSD,1934401,1,2018-03-12 14:00,2018-03-12 21:00,9729.33,9022.04,-707,0.00,Reverse
BITCOIN,Long,BTCUSD,1934501,1,2018-03-12 15:00,2018-03-12 21:00,9244.52,9022.04,-222,0.00,Reverse
BITCOIN,Long,BTCUSD,1934601,1,2018-03-12 16:00,2018-03-12 21:00,9182.96,9022.04,-161,0.00,Reverse
BITCOIN,Short,BTCUSD,1935101,1,2018-03-12 21:00,2018-03-16 18:00,9022.04,8511.14,+511,0.00,Reverse
BITCOIN,Short,BTCUSD,1935201,1,2018-03-12 22:00,2018-03-16 18:00,9120.71,8511.14,+610,0.00,Reverse
BITCOIN,Short,BTCUSD,1935401,1,2018-03-13 00:00,2018-03-16 18:00,9105.62,8511.14,+594,0.00,Reverse
BITCOIN,Short,BTCUSD,1935501,1,2018-03-13 01:00,2018-03-16 18:00,9208.88,8511.14,+698,0.00,Reverse
BITCOIN,Short,BTCUSD,1935701,1,2018-03-13 03:00,2018-03-16 18:00,9117.38,8511.14,+606,0.00,Reverse
BITCOIN,Short,BTCUSD,1935901,1,2018-03-13 05:00,2018-03-16 18:00,9389.14,8511.14,+878,0.00,Reverse
BITCOIN,Short,BTCUSD,1936401,1,2018-03-13 10:00,2018-03-16 18:00,9241.48,8511.14,+730,0.00,Reverse
BITCOIN,Short,BTCUSD,1936601,1,2018-03-13 12:00,2018-03-16 18:00,9013.75,8511.14,+503,0.00,Reverse
BITCOIN,Short,BTCUSD,1936801,1,2018-03-13 14:00,2018-03-16 18:00,9136.33,8511.14,+625,0.00,Reverse
BITCOIN,Short,BTCUSD,1937101,1,2018-03-13 17:00,2018-03-16 18:00,9236.28,8511.14,+725,0.00,Reverse
BITCOIN,Short,BTCUSD,1937501,1,2018-03-13 21:00,2018-03-16 18:00,9070.42,8511.14,+559,0.00,Reverse
BITCOIN,Short,BTCUSD,1937601,1,2018-03-13 22:00,2018-03-16 18:00,9169.81,8511.14,+659,0.00,Reverse
BITCOIN,Short,BTCUSD,1938701,1,2018-03-14 09:00,2018-03-16 18:00,9097.22,8511.14,+586,0.00,Reverse
BITCOIN,Short,BTCUSD,1939101,1,2018-03-14 13:00,2018-03-16 18:00,8685.19,8511.14,+174,0.00,Reverse
BITCOIN,Short,BTCUSD,1939301,1,2018-03-14 15:00,2018-03-16 18:00,8743.39,8511.14,+232,0.00,Reverse
BITCOIN,Short,BTCUSD,1939901,1,2018-03-14 21:00,2018-03-16 18:00,8266.13,8511.14,-245,0.00,Reverse
BITCOIN,Short,BTCUSD,1940101,1,2018-03-14 23:00,2018-03-16 18:00,8172.04,8511.14,-339,0.00,Reverse
BITCOIN,Short,BTCUSD,1940201,1,2018-03-15 00:00,2018-03-16 18:00,8190.70,8511.14,-320,0.00,Reverse
BITCOIN,Short,BTCUSD,1940401,1,2018-03-15 02:00,2018-03-16 18:00,8103.30,8511.14,-408,0.00,Reverse
BITCOIN,Short,BTCUSD,1940601,1,2018-03-15 04:00,2018-03-16 18:00,7896.29,8511.14,-615,0.00,Reverse
BITCOIN,Short,BTCUSD,1940701,1,2018-03-15 05:00,2018-03-16 18:00,7912.69,8511.14,-598,0.00,Reverse
BITCOIN,Short,BTCUSD,1940901,1,2018-03-15 07:00,2018-03-16 18:00,7887.17,8511.14,-624,0.00,Reverse
BITCOIN,Short,BTCUSD,1941101,1,2018-03-15 09:00,2018-03-16 18:00,8200.30,8511.14,-311,0.00,Reverse
BITCOIN,Short,BTCUSD,1941201,1,2018-03-15 10:00,2018-03-16 18:00,8202.25,8511.14,-309,0.00,Reverse
BITCOIN,Short,BTCUSD,1942001,1,2018-03-15 18:00,2018-03-16 18:00,8173.81,8511.14,-337,0.00,Reverse
BITCOIN,Short,BTCUSD,1942901,1,2018-03-16 03:00,2018-03-16 18:00,8085.31,8511.14,-426,0.00,Reverse
BITCOIN,Short,BTCUSD,1943101,1,2018-03-16 05:00,2018-03-16 18:00,8208.78,8511.14,-302,0.00,Reverse
BITCOIN,Short,BTCUSD,1943801,1,2018-03-16 12:00,2018-03-16 18:00,8189.12,8511.14,-322,0.00,Reverse
BITCOIN,Long,BTCUSD,1944401,1,2018-03-16 18:00,2018-03-19 03:00,8511.14,8230.84,-280,0.00,Reverse
BITCOIN,Long,BTCUSD,1944501,1,2018-03-16 19:00,2018-03-19 03:00,8411.37,8230.84,-181,0.00,Reverse
BITCOIN,Long,BTCUSD,1944601,1,2018-03-18 23:00,2018-03-19 03:00,8182.15,8230.84,+48.69,0.00,Reverse
BITCOIN,Long,BTCUSD,1944901,1,2018-03-19 02:00,2018-03-19 03:00,8234.47,8230.84,-3.63,0.00,Reverse
BITCOIN,Short,BTCUSD,1945001,1,2018-03-19 03:00,2018-03-19 10:00,8230.84,8232.64,-1.80,0.00,Reverse
BITCOIN,Short,BTCUSD,1945301,1,2018-03-19 06:00,2018-03-19 10:00,8331.06,8232.64,+98.42,0.00,Reverse
BITCOIN,Long,BTCUSD,1945701,1,2018-03-19 10:00,2018-03-19 11:00,8232.64,8240.16,+7.52,0.00,Reverse
BITCOIN,Short,BTCUSD,1945801,1,2018-03-19 11:00,2018-03-19 17:00,8240.16,8372.94,-133,0.00,Reverse
BITCOIN,Short,BTCUSD,1945901,1,2018-03-19 12:00,2018-03-19 17:00,8323.51,8372.94,-49.42,0.00,Reverse
BITCOIN,Long,BTCUSD,1946401,1,2018-03-19 17:00,2018-03-22 13:00,8372.94,8701.92,+329,0.00,Reverse
BITCOIN,Long,BTCUSD,1946501,1,2018-03-19 18:00,2018-03-22 13:00,8337.34,8701.92,+365,0.00,Reverse
BITCOIN,Long,BTCUSD,1946901,1,2018-03-19 22:00,2018-03-22 13:00,8377.31,8701.92,+325,0.00,Reverse
BITCOIN,Long,BTCUSD,1947201,1,2018-03-20 01:00,2018-03-22 13:00,8514.70,8701.92,+187,0.00,Reverse
BITCOIN,Long,BTCUSD,1947301,1,2018-03-20 02:00,2018-03-22 13:00,8461.87,8701.92,+240,0.00,Reverse
BITCOIN,Long,BTCUSD,1947501,1,2018-03-20 04:00,2018-03-22 13:00,8551.46,8701.92,+150,0.00,Reverse
BITCOIN,Long,BTCUSD,1947601,1,2018-03-20 05:00,2018-03-22 13:00,8460.06,8701.92,+242,0.00,Reverse
BITCOIN,Long,BTCUSD,1947901,1,2018-03-20 08:00,2018-03-22 13:00,8391.58,8701.92,+310,0.00,Reverse
BITCOIN,Long,BTCUSD,1948501,1,2018-03-20 14:00,2018-03-22 13:00,8475.13,8701.92,+227,0.00,Reverse
BITCOIN,Long,BTCUSD,1949001,1,2018-03-20 19:00,2018-03-22 13:00,8828.12,8701.92,-126,0.00,Reverse
BITCOIN,Long,BTCUSD,1949201,1,2018-03-20 21:00,2018-03-22 13:00,8921.96,8701.92,-220,0.00,Reverse
BITCOIN,Long,BTCUSD,1949401,1,2018-03-20 23:00,2018-03-22 13:00,8932.47,8701.92,-231,0.00,Reverse
BITCOIN,Long,BTCUSD,1949501,1,2018-03-21 00:00,2018-03-22 13:00,8933.07,8701.92,-231,0.00,Reverse
BITCOIN,Long,BTCUSD,1949701,1,2018-03-21 02:00,2018-03-22 13:00,8962.84,8701.92,-261,0.00,Reverse
BITCOIN,Long,BTCUSD,1949801,1,2018-03-21 03:00,2018-03-22 13:00,8961.43,8701.92,-260,0.00,Reverse
BITCOIN,Long,BTCUSD,1950101,1,2018-03-21 06:00,2018-03-22 13:00,9057.49,8701.92,-356,0.00,Reverse
BITCOIN,Long,BTCUSD,1950301,1,2018-03-21 08:00,2018-03-22 13:00,8894.42,8701.92,-192,0.00,Reverse
BITCOIN,Long,BTCUSD,1950701,1,2018-03-21 12:00,2018-03-22 13:00,9056.94,8701.92,-355,0.00,Reverse
BITCOIN,Long,BTCUSD,1950801,1,2018-03-21 13:00,2018-03-22 13:00,9026.76,8701.92,-325,0.00,Reverse
BITCOIN,Long,BTCUSD,1951101,1,2018-03-21 16:00,2018-03-22 13:00,9036.96,8701.92,-335,0.00,Reverse
BITCOIN,Long,BTCUSD,1951201,1,2018-03-21 17:00,2018-03-22 13:00,8873.74,8701.92,-172,0.00,Reverse
BITCOIN,Long,BTCUSD,1952201,1,2018-03-22 03:00,2018-03-22 13:00,9035.61,8701.92,-334,0.00,Reverse
BITCOIN,Long,BTCUSD,1952301,1,2018-03-22 04:00,2018-03-22 13:00,9023.05,8701.92,-321,0.00,Reverse
BITCOIN,Long,BTCUSD,1952501,1,2018-03-22 06:00,2018-03-22 13:00,9010.79,8701.92,-309,0.00,Reverse
BITCOIN,Long,BTCUSD,1952601,1,2018-03-22 07:00,2018-03-22 13:00,8989.75,8701.92,-288,0.00,Reverse
BITCOIN,Long,BTCUSD,1952701,1,2018-03-22 08:00,2018-03-22 13:00,8970.81,8701.92,-269,0.00,Reverse
BITCOIN,Short,BTCUSD,1953201,1,2018-03-22 13:00,2018-04-03 06:00,8701.92,7328.84,+1373,0.00,Reverse
BITCOIN,Short,BTCUSD,1953501,1,2018-03-22 16:00,2018-04-03 06:00,8604.49,7328.84,+1276,0.00,Reverse
BITCOIN,Short,BTCUSD,1953701,1,2018-03-22 18:00,2018-04-03 06:00,8673.85,7328.84,+1345,0.00,Reverse
BITCOIN,Short,BTCUSD,1953801,1,2018-03-22 19:00,2018-04-03 06:00,8664.02,7328.84,+1335,0.00,Reverse
BITCOIN,Short,BTCUSD,1954101,1,2018-03-22 22:00,2018-04-03 06:00,8613.12,7328.84,+1284,0.00,Reverse
BITCOIN,Short,BTCUSD,1954201,1,2018-03-22 23:00,2018-04-03 06:00,8702.84,7328.84,+1374,0.00,Reverse
BITCOIN,Short,BTCUSD,1954901,1,2018-03-23 06:00,2018-04-03 06:00,8426.45,7328.84,+1098,0.00,Reverse
BITCOIN,Short,BTCUSD,1955101,1,2018-03-23 08:00,2018-04-03 06:00,8412.39,7328.84,+1084,0.00,Reverse
BITCOIN,Short,BTCUSD,1955201,1,2018-03-23 09:00,2018-04-03 06:00,8484.94,7328.84,+1156,0.00,Reverse
BITCOIN,Short,BTCUSD,1955301,1,2018-03-23 10:00,2018-04-03 06:00,8493.41,7328.84,+1165,0.00,Reverse
BITCOIN,Short,BTCUSD,1955501,1,2018-03-23 12:00,2018-04-03 06:00,8489.89,7328.84,+1161,0.00,Reverse
BITCOIN,Short,BTCUSD,1955701,1,2018-03-23 14:00,2018-04-03 06:00,8392.46,7328.84,+1064,0.00,Reverse
BITCOIN,Short,BTCUSD,1955801,1,2018-03-23 15:00,2018-04-03 06:00,8603.23,7328.84,+1274,0.00,Reverse
BITCOIN,Short,BTCUSD,1955901,1,2018-03-23 16:00,2018-04-03 06:00,8653.63,7328.84,+1325,0.00,Reverse
BITCOIN,Short,BTCUSD,1956601,1,2018-03-26 02:00,2018-04-03 06:00,8415.95,7328.84,+1087,0.00,Reverse
BITCOIN,Short,BTCUSD,1956901,1,2018-03-26 05:00,2018-04-03 06:00,8440.46,7328.84,+1112,0.00,Reverse
BITCOIN,Short,BTCUSD,1957001,1,2018-03-26 06:00,2018-04-03 06:00,8451.10,7328.84,+1122,0.00,Reverse
BITCOIN,Short,BTCUSD,1957101,1,2018-03-26 07:00,2018-04-03 06:00,8445.77,7328.84,+1117,0.00,Reverse
BITCOIN,Short,BTCUSD,1957801,1,2018-03-26 14:00,2018-04-03 06:00,8098.86,7328.84,+770,0.00,Reverse
BITCOIN,Short,BTCUSD,1958401,1,2018-03-26 20:00,2018-04-03 06:00,7912.58,7328.84,+584,0.00,Reverse
BITCOIN,Short,BTCUSD,1958701,1,2018-03-26 23:00,2018-04-03 06:00,8176.22,7328.84,+847,0.00,Reverse
BITCOIN,Short,BTCUSD,1959201,1,2018-03-27 04:00,2018-04-03 06:00,7859.16,7328.84,+530,0.00,Reverse
BITCOIN,Short,BTCUSD,1959401,1,2018-03-27 06:00,2018-04-03 06:00,7917.40,7328.84,+589,0.00,Reverse
BITCOIN,Short,BTCUSD,1959501,1,2018-03-27 07:00,2018-04-03 06:00,7964.09,7328.84,+635,0.00,Reverse
BITCOIN,Short,BTCUSD,1959801,1,2018-03-27 10:00,2018-04-03 06:00,7940.96,7328.84,+612,0.00,Reverse
BITCOIN,Short,BTCUSD,1959901,1,2018-03-27 11:00,2018-04-03 06:00,7980.76,7328.84,+652,0.00,Reverse
BITCOIN,Short,BTCUSD,1960101,1,2018-03-27 13:00,2018-04-03 06:00,7963.90,7328.84,+635,0.00,Reverse
BITCOIN,Short,BTCUSD,1960201,1,2018-03-27 14:00,2018-04-03 06:00,8095.84,7328.84,+767,0.00,Reverse
BITCOIN,Short,BTCUSD,1960801,1,2018-03-27 20:00,2018-04-03 06:00,7915.16,7328.84,+586,0.00,Reverse
BITCOIN,Short,BTCUSD,1960901,1,2018-03-27 21:00,2018-04-03 06:00,7994.20,7328.84,+665,0.00,Reverse
BITCOIN,Short,BTCUSD,1961401,1,2018-03-28 02:00,2018-04-03 06:00,7829.98,7328.84,+501,0.00,Reverse
BITCOIN,Short,BTCUSD,1961501,1,2018-03-28 03:00,2018-04-03 06:00,7858.06,7328.84,+529,0.00,Reverse
BITCOIN,Short,BTCUSD,1961801,1,2018-03-28 06:00,2018-04-03 06:00,7852.01,7328.84,+523,0.00,Reverse
BITCOIN,Short,BTCUSD,1961901,1,2018-03-28 07:00,2018-04-03 06:00,7888.73,7328.84,+560,0.00,Reverse
BITCOIN,Short,BTCUSD,1962901,1,2018-03-28 17:00,2018-04-03 06:00,7885.48,7328.84,+557,0.00,Reverse
BITCOIN,Short,BTCUSD,1963001,1,2018-03-28 18:00,2018-04-03 06:00,7927.59,7328.84,+599,0.00,Reverse
BITCOIN,Short,BTCUSD,1963101,1,2018-03-28 19:00,2018-04-03 06:00,7935.97,7328.84,+607,0.00,Reverse
BITCOIN,Short,BTCUSD,1963501,1,2018-03-28 23:00,2018-04-03 06:00,7943.37,7328.84,+615,0.00,Reverse
BITCOIN,Short,BTCUSD,1963901,1,2018-03-29 03:00,2018-04-03 06:00,7890.66,7328.84,+562,0.00,Reverse
BITCOIN,Short,BTCUSD,1964301,1,2018-03-29 07:00,2018-04-03 06:00,7604.50,7328.84,+276,0.00,Reverse
BITCOIN,Short,BTCUSD,1964501,1,2018-03-29 09:00,2018-04-03 06:00,7526.00,7328.84,+197,0.00,Reverse
BITCOIN,Short,BTCUSD,1964901,1,2018-03-29 13:00,2018-04-03 06:00,7493.39,7328.84,+165,0.00,Reverse
BITCOIN,Short,BTCUSD,1965201,1,2018-03-29 16:00,2018-04-03 06:00,7476.32,7328.84,+147,0.00,Reverse
BITCOIN,Short,BTCUSD,1965501,1,2018-03-29 19:00,2018-04-03 06:00,7432.57,7328.84,+104,0.00,Reverse
BITCOIN,Short,BTCUSD,1965901,1,2018-03-29 23:00,2018-04-03 06:00,7152.64,7328.84,-176,0.00,Reverse
BITCOIN,Short,BTCUSD,1966201,1,2018-03-30 02:00,2018-04-03 06:00,6873.14,7328.84,-456,0.00,Reverse
BITCOIN,Short,BTCUSD,1966601,1,2018-03-30 06:00,2018-04-03 06:00,7063.26,7328.84,-266,0.00,Reverse
BITCOIN,Short,BTCUSD,1966801,1,2018-03-30 08:00,2018-04-03 06:00,7207.05,7328.84,-122,0.00,Reverse
BITCOIN,Short,BTCUSD,1967201,1,2018-03-30 12:00,2018-04-03 06:00,6992.42,7328.84,-336,0.00,Reverse
BITCOIN,Short,BTCUSD,1967301,1,2018-03-30 13:00,2018-04-03 06:00,7014.18,7328.84,-315,0.00,Reverse
BITCOIN,Short,BTCUSD,1967801,1,2018-03-30 18:00,2018-04-03 06:00,6712.21,7328.84,-617,0.00,Reverse
BITCOIN,Short,BTCUSD,1967901,1,2018-03-30 19:00,2018-04-03 06:00,6797.88,7328.84,-531,0.00,Reverse
BITCOIN,Short,BTCUSD,1968001,1,2018-04-01 23:00,2018-04-03 06:00,6807.63,7328.84,-521,0.00,Reverse
BITCOIN,Short,BTCUSD,1968101,1,2018-04-02 00:00,2018-04-03 06:00,6843.12,7328.84,-486,0.00,Reverse
BITCOIN,Short,BTCUSD,1968201,1,2018-04-02 01:00,2018-04-03 06:00,6989.67,7328.84,-339,0.00,Reverse
BITCOIN,Long,BTCUSD,1971101,1,2018-04-03 06:00,2018-04-04 13:00,7328.84,7062.29,-267,0.00,Reverse
BITCOIN,Long,BTCUSD,1971201,1,2018-04-03 07:00,2018-04-04 13:00,7339.64,7062.29,-277,0.00,Reverse
BITCOIN,Long,BTCUSD,1971401,1,2018-04-03 09:00,2018-04-04 13:00,7340.81,7062.29,-279,0.00,Reverse
BITCOIN,Long,BTCUSD,1971601,1,2018-04-03 11:00,2018-04-04 13:00,7322.23,7062.29,-260,0.00,Reverse
BITCOIN,Long,BTCUSD,1971701,1,2018-04-03 12:00,2018-04-04 13:00,7309.50,7062.29,-247,0.00,Reverse
BITCOIN,Long,BTCUSD,1971901,1,2018-04-03 14:00,2018-04-04 13:00,7343.15,7062.29,-281,0.00,Reverse
BITCOIN,Long,BTCUSD,1972201,1,2018-04-03 17:00,2018-04-04 13:00,7388.90,7062.29,-327,0.00,Reverse
BITCOIN,Long,BTCUSD,1972501,1,2018-04-03 20:00,2018-04-04 13:00,7450.40,7062.29,-388,0.00,Reverse
BITCOIN,Long,BTCUSD,1972601,1,2018-04-03 21:00,2018-04-04 13:00,7402.40,7062.29,-340,0.00,Reverse
BITCOIN,Long,BTCUSD,1972801,1,2018-04-03 23:00,2018-04-04 13:00,7400.60,7062.29,-338,0.00,Reverse
BITCOIN,Long,BTCUSD,1973001,1,2018-04-04 01:00,2018-04-04 13:00,7391.51,7062.29,-329,0.00,Reverse
BITCOIN,Long,BTCUSD,1973101,1,2018-04-04 02:00,2018-04-04 13:00,7326.96,7062.29,-265,0.00,Reverse
BITCOIN,Long,BTCUSD,1973701,1,2018-04-04 08:00,2018-04-04 13:00,7320.20,7062.29,-258,0.00,Reverse
BITCOIN,Short,BTCUSD,1974201,1,2018-04-04 13:00,2018-04-09 03:00,7062.29,7111.94,-49.64,0.00,Reverse
BITCOIN,Short,BTCUSD,1974301,1,2018-04-04 14:00,2018-04-09 03:00,7053.98,7111.94,-57.95,0.00,Reverse
BITCOIN,Short,BTCUSD,1974601,1,2018-04-04 17:00,2018-04-09 03:00,6868.09,7111.94,-244,0.00,Reverse
BITCOIN,Short,BTCUSD,1974901,1,2018-04-04 20:00,2018-04-09 03:00,6873.88,7111.94,-238,0.00,Reverse
BITCOIN,Short,BTCUSD,1975301,1,2018-04-05 00:00,2018-04-09 03:00,6769.13,7111.94,-343,0.00,Reverse
BITCOIN,Short,BTCUSD,1975601,1,2018-04-05 03:00,2018-04-09 03:00,6635.39,7111.94,-477,0.00,Reverse
BITCOIN,Short,BTCUSD,1975701,1,2018-04-05 04:00,2018-04-09 03:00,6765.58,7111.94,-346,0.00,Reverse
BITCOIN,Short,BTCUSD,1975801,1,2018-04-05 05:00,2018-04-09 03:00,6792.68,7111.94,-319,0.00,Reverse
BITCOIN,Short,BTCUSD,1975901,1,2018-04-05 06:00,2018-04-09 03:00,6847.03,7111.94,-265,0.00,Reverse
BITCOIN,Short,BTCUSD,1976101,1,2018-04-05 08:00,2018-04-09 03:00,6811.58,7111.94,-300,0.00,Reverse
BITCOIN,Short,BTCUSD,1976201,1,2018-04-05 09:00,2018-04-09 03:00,6881.00,7111.94,-231,0.00,Reverse
BITCOIN,Short,BTCUSD,1976701,1,2018-04-05 14:00,2018-04-09 03:00,6841.91,7111.94,-270,0.00,Reverse
BITCOIN,Short,BTCUSD,1977201,1,2018-04-05 19:00,2018-04-09 03:00,6726.28,7111.94,-386,0.00,Reverse
BITCOIN,Short,BTCUSD,1977301,1,2018-04-05 20:00,2018-04-09 03:00,6762.67,7111.94,-349,0.00,Reverse
BITCOIN,Short,BTCUSD,1977601,1,2018-04-05 23:00,2018-04-09 03:00,6818.85,7111.94,-293,0.00,Reverse
BITCOIN,Short,BTCUSD,1978501,1,2018-04-06 08:00,2018-04-09 03:00,6616.74,7111.94,-495,0.00,Reverse
BITCOIN,Short,BTCUSD,1978901,1,2018-04-06 12:00,2018-04-09 03:00,6606.35,7111.94,-506,0.00,Reverse
